Abortus2308|Q.,Abortus2308|S.,% identity,alignment length,mismatches,gap opens,q. start,q. end,s. start,s. end,evalue,bit score
BAB_RS29355,BAB_RS29355,100.000,877,0,0,1,877,1,877,0.0,1785
BAB_RS29365,BAB_RS29365,100.000,393,0,0,1,393,1,393,0.0,776
BAB_RS29370,BAB_RS29370,100.000,201,0,0,1,201,1,201,2.53e-138,381
BAB_RS29375,BAB_RS29375,100.000,428,0,0,1,428,1,428,0.0,861
BAB_RS29380,BAB_RS29380,100.000,322,0,0,1,322,1,322,0.0,654
BAB_RS29385,BAB_RS29385,100.000,542,0,0,1,542,1,542,0.0,1112
BAB_RS29390,BAB_RS29390,100.000,162,0,0,1,162,1,162,6.99e-117,324
BAB_RS29395,BAB_RS29395,100.000,237,0,0,1,237,1,237,8.44e-178,484
BAB_RS29400,BAB_RS29400,100.000,95,0,0,1,95,1,95,2.74e-65,188
BAB_RS29405,BAB_RS29405,100.000,493,0,0,1,493,1,493,0.0,1002
BAB_RS29410,BAB_RS29410,100.000,60,0,0,1,60,1,60,3.69e-40,122
BAB_RS29415,BAB_RS29415,100.000,699,0,0,1,699,1,699,0.0,1439
BAB_RS29420,BAB_RS29420,100.000,309,0,0,1,309,1,309,0.0,612
BAB_RS29425,BAB_RS29425,100.000,252,0,0,1,252,1,252,0.0,517
BAB_RS29430,BAB_RS29430,100.000,489,0,0,1,489,1,489,0.0,1018
BAB_RS29435,BAB_RS29435,100.000,166,0,0,1,166,1,166,1.75e-121,336
BAB_RS29440,BAB_RS29440,100.000,25,0,0,1,25,1,25,1.04e-12,50.8
BAB_RS29445,BAB_RS29445,100.000,386,0,0,1,386,1,386,0.0,787
BAB_RS29450,BAB_RS29450,100.000,872,0,0,1,872,1,872,0.0,1738
BAB_RS29455,BAB_RS29455,100.000,248,0,0,1,248,1,248,1.00e-175,480
BAB_RS29460,BAB_RS29460,100.000,454,0,0,1,454,1,454,0.0,913
BAB_RS29465,BAB_RS29465,100.000,607,0,0,1,607,1,607,0.0,1249
BAB_RS29470,BAB_RS29470,100.000,702,0,0,1,702,1,702,0.0,1405
BAB_RS29475,BAB_RS29475,100.000,95,0,0,1,95,1,95,2.41e-68,196
BAB_RS29480,BAB_RS29480,100.000,1170,0,0,1,1170,1,1170,0.0,2372
BAB_RS29485,BAB_RS29485,100.000,139,0,0,1,139,1,139,4.89e-103,287
BAB_RS29490,BAB_RS29490,100.000,224,0,0,1,224,1,224,1.90e-168,459
BAB_RS29495,BAB_RS29495,100.000,615,0,0,1,615,1,615,0.0,1264
BAB_RS29500,BAB_RS29500,100.000,205,0,0,1,205,1,205,2.67e-151,414
BAB_RS29505,BAB_RS29505,100.000,112,0,0,1,112,1,112,1.49e-83,236
BAB_RS29510,BAB_RS29510,100.000,414,0,0,1,414,1,414,0.0,833
BAB_RS29515,BAB_RS29515,100.000,276,0,0,1,276,1,276,0.0,555
BAB_RS29520,BAB_RS29520,100.000,238,0,0,1,238,1,238,4.15e-177,483
BAB_RS29530,BAB_RS29530,100.000,520,0,0,1,520,1,520,0.0,1040
BAB_RS29535,BAB_RS29535,100.000,360,0,0,1,360,1,360,0.0,712
BAB_RS29540,BAB_RS29540,100.000,301,0,0,1,301,1,301,0.0,581
BAB_RS29545,BAB_RS29545,100.000,355,0,0,1,355,1,355,0.0,725
BAB_RS29550,BAB_RS29550,100.000,437,0,0,1,437,1,437,0.0,901
BAB_RS29555,BAB_RS29555,100.000,161,0,0,1,161,1,161,8.51e-118,326
BAB_RS29560,BAB_RS29560,100.000,103,0,0,1,103,1,103,2.24e-75,214
BAB_RS29565,BAB_RS29565,100.000,104,0,0,1,104,1,104,2.61e-77,219
BAB_RS29570,BAB_RS29570,100.000,153,0,0,1,153,1,153,8.50e-112,310
BAB_RS29575,BAB_RS29575,100.000,152,0,0,1,152,1,152,8.51e-112,310
BAB_RS29580,BAB_RS29580,100.000,30,0,0,1,30,1,30,1.13e-15,58.5
BAB_RS29585,BAB_RS29585,100.000,135,0,0,1,135,1,135,8.75e-97,271
BAB_RS29590,BAB_RS29590,100.000,107,0,0,1,107,1,107,7.90e-78,221
BAB_RS29595,BAB_RS29595,100.000,119,0,0,1,119,1,119,9.28e-88,247
BAB_RS29600,BAB_RS29600,100.000,155,0,0,1,155,1,155,9.42e-114,315
BAB_RS29605,BAB_RS29605,100.000,117,0,0,1,117,1,117,4.74e-82,232
BAB_RS29610,BAB_RS29610,100.000,523,0,0,1,523,1,523,0.0,1078
BAB_RS29615,BAB_RS29615,100.000,201,0,0,1,201,1,201,2.19e-151,414
BAB_RS29625,BAB_RS29625,100.000,407,0,0,1,407,1,407,0.0,840
BAB_RS29630,BAB_RS29630,100.000,60,0,0,1,60,1,60,7.14e-42,126
BAB_RS29635,BAB_RS29635,100.000,165,0,0,1,165,1,165,1.25e-122,339
BAB_RS29640,BAB_RS29640,100.000,314,0,0,1,314,1,314,0.0,649
BAB_RS29645,BAB_RS29645,100.000,181,0,0,1,181,1,181,1.04e-137,378
BAB_RS29650,BAB_RS29650,100.000,474,0,0,1,474,1,474,0.0,954
BAB_RS29655,BAB_RS29655,100.000,614,0,0,1,614,1,614,0.0,1248
BAB_RS29660,BAB_RS29660,100.000,328,0,0,1,328,1,328,0.0,667
BAB_RS29665,BAB_RS29665,100.000,337,0,0,1,337,1,337,0.0,699
BAB_RS29670,BAB_RS29670,100.000,115,0,0,1,115,1,115,2.48e-84,238
BAB_RS29675,BAB_RS29675,100.000,525,0,0,1,525,1,525,0.0,1088
BAB_RS29680,BAB_RS29680,100.000,525,0,0,1,525,1,525,0.0,1088
BAB_RS29685,BAB_RS29685,100.000,307,0,0,1,307,1,307,0.0,596
BAB_RS29690,BAB_RS29690,100.000,377,0,0,1,377,1,377,0.0,748
BAB_RS29695,BAB_RS29695,100.000,536,0,0,1,536,1,536,0.0,1083
BAB_RS29700,BAB_RS29700,100.000,212,0,0,1,212,1,212,8.04e-162,442
BAB_RS29705,BAB_RS29705,100.000,130,0,0,1,130,1,130,1.48e-96,270
BAB_RS29710,BAB_RS29710,100.000,122,0,0,1,122,1,122,1.47e-87,246
BAB_RS29715,BAB_RS29715,100.000,436,0,0,1,436,1,436,0.0,851
BAB_RS29720,BAB_RS29720,100.000,340,0,0,1,340,1,340,0.0,690
BAB_RS29725,BAB_RS29725,100.000,819,0,0,1,819,1,819,0.0,1656
BAB_RS29730,BAB_RS29730,100.000,231,0,0,1,231,1,231,3.06e-173,472
BAB_RS29735,BAB_RS29735,100.000,461,0,0,1,461,1,461,0.0,931
BAB_RS29740,BAB_RS29740,100.000,431,0,0,1,431,1,431,0.0,860
BAB_RS29745,BAB_RS29745,100.000,337,0,0,1,337,1,337,0.0,694
BAB_RS29750,BAB_RS29750,100.000,395,0,0,1,395,1,395,0.0,822
BAB_RS29755,BAB_RS29755,100.000,83,0,0,1,83,1,83,1.69e-58,170
BAB_RS29760,BAB_RS29760,100.000,333,0,0,1,333,1,333,0.0,678
BAB_RS29765,BAB_RS29765,100.000,356,0,0,1,356,1,356,0.0,746
BAB_RS29770,BAB_RS29770,100.000,279,0,0,1,279,1,279,0.0,549
BAB_RS29775,BAB_RS29775,100.000,314,0,0,1,314,1,314,0.0,630
BAB_RS29790,BAB_RS29790,100.000,295,0,0,1,295,1,295,0.0,594
BAB_RS29795,BAB_RS29795,100.000,257,0,0,1,257,1,257,0.0,514
BAB_RS29800,BAB_RS29800,100.000,51,0,0,1,51,1,51,2.84e-33,104
BAB_RS29805,BAB_RS29805,100.000,384,0,0,1,384,1,384,0.0,756
BAB_RS29810,BAB_RS29810,100.000,525,0,0,1,525,1,525,0.0,1057
BAB_RS29815,BAB_RS29815,100.000,560,0,0,1,560,1,560,0.0,1071
BAB_RS29820,BAB_RS29820,100.000,578,0,0,1,578,1,578,0.0,1141
BAB_RS29825,BAB_RS29825,100.000,178,0,0,1,178,1,178,5.05e-131,361
BAB_RS29830,BAB_RS29830,100.000,120,0,0,1,120,1,120,8.18e-84,237
BAB_RS29835,BAB_RS29835,100.000,93,0,0,1,93,1,93,7.04e-61,177
BAB_RS29840,BAB_RS29840,100.000,171,0,0,1,171,1,171,7.44e-126,347
BAB_RS29845,BAB_RS29845,100.000,542,0,0,1,542,1,542,0.0,1069
BAB_RS29850,BAB_RS29850,100.000,112,0,0,1,112,1,112,2.63e-77,220
BAB_RS29855,BAB_RS29855,100.000,972,0,0,1,972,1,972,0.0,1924
BAB_RS29860,BAB_RS29860,100.000,442,0,0,1,442,1,442,0.0,899
BAB_RS29865,BAB_RS29865,100.000,199,0,0,1,199,1,199,3.34e-150,411
BAB_RS29870,BAB_RS29870,100.000,172,0,0,1,172,1,172,1.33e-125,347
BAB_RS29875,BAB_RS29875,100.000,93,0,0,1,93,1,93,3.60e-68,195
BAB_RS29880,BAB_RS29880,100.000,346,0,0,1,346,1,346,0.0,714
BAB_RS29885,BAB_RS29885,100.000,378,0,0,1,378,1,378,0.0,759
BAB_RS29890,BAB_RS29890,100.000,212,0,0,1,212,1,212,3.06e-156,427
BAB_RS29895,BAB_RS29895,100.000,424,0,0,1,424,1,424,0.0,877
BAB_RS29900,BAB_RS29900,100.000,326,0,0,1,326,1,326,0.0,660
BAB_RS29905,BAB_RS29905,100.000,147,0,0,1,147,1,147,1.08e-105,295
BAB_RS29910,BAB_RS29910,100.000,306,0,0,1,306,1,306,0.0,639
BAB_RS29915,BAB_RS29915,100.000,295,0,0,1,295,1,295,0.0,610
BAB_RS29920,BAB_RS29920,100.000,477,0,0,1,477,1,477,0.0,955
BAB_RS29930,BAB_RS29930,100.000,259,0,0,1,259,1,259,0.0,524
BAB_RS29935,BAB_RS29935,100.000,149,0,0,1,149,1,149,3.74e-108,301
BAB_RS29940,BAB_RS29940,100.000,424,0,0,1,424,1,424,0.0,856
BAB_RS29945,BAB_RS29945,100.000,116,0,0,1,116,1,116,1.06e-84,239
BAB_RS29950,BAB_RS29950,100.000,72,0,0,1,72,1,72,7.27e-46,137
BAB_RS29955,BAB_RS29955,100.000,66,0,0,1,66,1,66,1.33e-44,134
BAB_RS29960,BAB_RS29960,100.000,238,0,0,1,238,1,238,2.35e-176,481
BAB_RS29965,BAB_RS29965,100.000,474,0,0,1,474,1,474,0.0,950
BAB_RS29970,BAB_RS29970,100.000,349,0,0,1,349,1,349,0.0,707
BAB_RS29975,BAB_RS29975,100.000,543,0,0,1,543,1,543,0.0,1092
BAB_RS29980,BAB_RS29980,100.000,162,0,0,1,162,1,162,1.82e-116,323
BAB_RS29985,BAB_RS29985,100.000,363,0,0,1,363,1,363,0.0,739
BAB_RS29990,BAB_RS29990,100.000,255,0,0,1,255,1,255,0.0,516
BAB_RS29995,BAB_RS29995,100.000,272,0,0,1,272,1,272,0.0,525
BAB_RS30000,BAB_RS30000,100.000,132,0,0,1,132,1,132,3.32e-96,269
BAB_RS30005,BAB_RS30005,100.000,379,0,0,1,379,1,379,0.0,760
BAB_RS30020,BAB_RS30020,100.000,314,0,0,1,314,1,314,0.0,619
BAB_RS30025,BAB_RS30025,100.000,239,0,0,1,239,1,239,8.62e-179,487
BAB_RS30030,BAB_RS30030,100.000,352,0,0,1,352,1,352,0.0,696
BAB_RS30035,BAB_RS30035,100.000,235,0,0,1,235,1,235,8.12e-174,474
BAB_RS30040,BAB_RS30040,100.000,145,0,0,1,145,1,145,4.82e-100,280
BAB_RS30045,BAB_RS30045,100.000,136,0,0,1,136,1,136,3.98e-89,252
BAB_RS30050,BAB_RS30050,100.000,107,0,0,1,107,1,107,1.38e-75,215
BAB_RS30055,BAB_RS30055,100.000,313,0,0,1,313,1,313,0.0,616
BAB_RS30060,BAB_RS30060,100.000,164,0,0,1,164,1,164,3.15e-120,333
BAB_RS30065,BAB_RS30065,100.000,412,0,0,1,412,1,412,0.0,838
BAB_RS30070,BAB_RS30070,100.000,41,0,0,1,41,1,41,2.45e-26,86.3
BAB_RS30075,BAB_RS30075,100.000,327,0,0,1,327,1,327,0.0,664
BAB_RS30080,BAB_RS30080,100.000,256,0,0,1,256,1,256,0.0,514
BAB_RS30085,BAB_RS30085,100.000,300,0,0,1,300,1,300,0.0,610
BAB_RS30090,BAB_RS30090,100.000,258,0,0,1,258,1,258,0.0,504
BAB_RS30095,BAB_RS30095,100.000,399,0,0,1,399,1,399,0.0,803
BAB_RS30100,BAB_RS30100,100.000,375,0,0,1,375,1,375,0.0,765
BAB_RS30105,BAB_RS30105,100.000,146,0,0,1,146,1,146,2.84e-110,306
BAB_RS30110,BAB_RS30110,100.000,295,0,0,1,295,1,295,0.0,590
BAB_RS30115,BAB_RS30115,100.000,433,0,0,1,433,1,433,0.0,830
BAB_RS30120,BAB_RS30120,100.000,55,0,0,1,55,1,55,4.48e-38,116
BAB_RS30125,BAB_RS30125,100.000,438,0,0,1,438,1,438,0.0,895
BAB_RS30140,BAB_RS30140,100.000,200,0,0,1,200,1,200,5.33e-152,416
BAB_RS30145,BAB_RS30145,100.000,94,0,0,1,94,1,94,4.20e-67,192
BAB_RS30150,BAB_RS30150,100.000,415,0,0,1,415,1,415,0.0,837
BAB_RS30155,BAB_RS30155,100.000,729,0,0,1,729,1,729,0.0,1463
BAB_RS30160,BAB_RS30160,100.000,255,0,0,1,255,1,255,0.0,529
BAB_RS30165,BAB_RS30165,100.000,252,0,0,1,252,1,252,0.0,519
BAB_RS30170,BAB_RS30170,100.000,86,0,0,1,86,1,86,9.08e-63,181
BAB_RS30175,BAB_RS30175,100.000,388,0,0,1,388,1,388,0.0,768
BAB_RS30180,BAB_RS30180,100.000,512,0,0,1,512,1,512,0.0,998
BAB_RS30185,BAB_RS30185,100.000,249,0,0,1,249,1,249,0.0,503
BAB_RS30190,BAB_RS30190,100.000,527,0,0,1,527,1,527,0.0,1080
BAB_RS30195,BAB_RS30195,100.000,275,0,0,1,275,1,275,0.0,547
BAB_RS30200,BAB_RS30200,100.000,290,0,0,1,290,1,290,0.0,565
BAB_RS30205,BAB_RS30205,100.000,305,0,0,1,305,1,305,0.0,620
BAB_RS30210,BAB_RS30210,100.000,338,0,0,1,338,1,338,0.0,687
BAB_RS30215,BAB_RS30215,100.000,317,0,0,1,317,1,317,0.0,642
BAB_RS30220,BAB_RS30220,100.000,329,0,0,1,329,1,329,0.0,674
BAB_RS30225,BAB_RS30225,100.000,331,0,0,1,331,1,331,0.0,677
BAB_RS30230,BAB_RS30230,100.000,375,0,0,1,375,1,375,0.0,756
BAB_RS30235,BAB_RS30235,100.000,399,0,0,1,399,1,399,0.0,803
BAB_RS30240,BAB_RS30240,100.000,476,0,0,1,476,1,476,0.0,970
BAB_RS30245,BAB_RS30245,100.000,544,0,0,1,544,1,544,0.0,1115
BAB_RS30250,BAB_RS30250,100.000,272,0,0,1,272,1,272,0.0,544
BAB_RS30255,BAB_RS30255,100.000,265,0,0,1,265,1,265,0.0,540
BAB_RS30260,BAB_RS30260,100.000,234,0,0,1,234,1,234,5.37e-172,469
BAB_RS30265,BAB_RS30265,100.000,609,0,0,1,609,1,609,0.0,1222
BAB_RS30270,BAB_RS30270,100.000,293,0,0,1,293,1,293,0.0,566
BAB_RS30275,BAB_RS30275,100.000,403,0,0,1,403,1,403,0.0,813
BAB_RS30280,BAB_RS30280,100.000,335,0,0,1,335,1,335,0.0,671
BAB_RS30285,BAB_RS30285,100.000,225,0,0,1,225,1,225,4.88e-168,458
BAB_RS30290,BAB_RS30290,100.000,387,0,0,1,387,1,387,0.0,791
BAB_RS30300,BAB_RS30300,100.000,401,0,0,1,401,1,401,0.0,811
BAB_RS30305,BAB_RS30305,100.000,792,0,0,1,792,1,792,0.0,1647
BAB_RS30310,BAB_RS30310,100.000,477,0,0,1,477,1,477,0.0,960
BAB_RS30315,BAB_RS30315,100.000,278,0,0,1,278,1,278,0.0,546
BAB_RS30320,BAB_RS30320,100.000,132,0,0,1,132,1,132,6.47e-97,271
BAB_RS30325,BAB_RS30325,100.000,182,0,0,1,182,1,182,1.15e-135,373
BAB_RS30330,BAB_RS30330,100.000,520,0,0,1,520,1,520,0.0,1069
BAB_RS30335,BAB_RS30335,100.000,210,0,0,1,210,1,210,3.42e-154,422
BAB_RS30340,BAB_RS30340,100.000,151,0,0,1,151,1,151,3.33e-110,306
BAB_RS30345,BAB_RS30345,100.000,429,0,0,1,429,1,429,0.0,867
BAB_RS30350,BAB_RS30350,100.000,208,0,0,1,208,1,208,1.45e-151,416
BAB_RS30360,BAB_RS30360,100.000,499,0,0,1,499,1,499,0.0,1046
BAB_RS30365,BAB_RS30365,100.000,317,0,0,1,317,1,317,0.0,645
BAB_RS30370,BAB_RS30370,100.000,372,0,0,1,372,1,372,0.0,769
BAB_RS30375,BAB_RS30375,100.000,497,0,0,1,497,1,497,0.0,1000
BAB_RS30380,BAB_RS30380,100.000,451,0,0,1,451,1,451,0.0,895
BAB_RS30385,BAB_RS30385,100.000,353,0,0,1,353,1,353,0.0,707
BAB_RS30390,BAB_RS30390,100.000,477,0,0,1,477,1,477,0.0,962
BAB_RS30395,BAB_RS30395,100.000,471,0,0,1,471,1,471,0.0,971
BAB_RS30400,BAB_RS30400,100.000,295,0,0,1,295,1,295,0.0,606
BAB_RS30405,BAB_RS30405,100.000,530,0,0,1,530,1,530,0.0,1084
BAB_RS30410,BAB_RS30410,100.000,83,0,0,1,83,1,83,5.75e-57,166
BAB_RS30415,BAB_RS30415,100.000,114,0,0,1,114,1,114,1.38e-79,226
BAB_RS30420,BAB_RS30420,100.000,317,0,0,1,317,1,317,0.0,641
BAB_RS30425,BAB_RS30425,100.000,510,0,0,1,510,1,510,0.0,1001
BAB_RS30430,BAB_RS30430,100.000,464,0,0,1,464,1,464,0.0,966
BAB_RS30435,BAB_RS30435,100.000,177,0,0,1,177,1,177,5.15e-127,351
BAB_RS30440,BAB_RS30440,100.000,411,0,0,1,411,1,411,0.0,835
BAB_RS30450,BAB_RS30450,100.000,1069,0,0,1,1069,1,1069,0.0,2126
BAB_RS30455,BAB_RS30455,100.000,166,0,0,1,166,1,166,1.87e-121,336
BAB_RS30460,BAB_RS30460,100.000,175,0,0,1,175,1,175,2.69e-133,367
BAB_RS30465,BAB_RS30465,100.000,71,0,0,1,71,1,71,6.92e-49,145
BAB_RS30470,BAB_RS30470,100.000,258,0,0,1,258,1,258,5.78e-180,491
BAB_RS30475,BAB_RS30475,100.000,391,0,0,1,391,1,391,0.0,774
BAB_RS30480,BAB_RS30480,100.000,355,0,0,1,355,1,355,0.0,727
BAB_RS30485,BAB_RS30485,100.000,348,0,0,1,348,1,348,0.0,701
BAB_RS30490,BAB_RS30490,100.000,130,0,0,1,130,1,130,2.17e-92,259
BAB_RS30495,BAB_RS30495,100.000,25,0,0,1,25,1,25,2.32e-13,52.4
BAB_RS30505,BAB_RS30505,100.000,90,0,0,1,90,1,90,4.48e-62,180
BAB_RS30510,BAB_RS30510,100.000,271,0,0,1,271,1,271,0.0,538
BAB_RS30515,BAB_RS30515,100.000,248,0,0,1,248,1,248,0.0,498
BAB_RS30520,BAB_RS30520,100.000,329,0,0,1,329,1,329,0.0,681
BAB_RS30525,BAB_RS30525,100.000,738,0,0,1,738,1,738,0.0,1538
BAB_RS30530,BAB_RS30530,100.000,135,0,0,1,135,1,135,1.01e-98,276
BAB_RS30535,BAB_RS30535,100.000,73,0,0,1,73,1,73,2.65e-52,154
BAB_RS30540,BAB_RS30540,100.000,480,0,0,1,480,1,480,0.0,962
BAB_RS30545,BAB_RS30545,100.000,101,0,0,1,101,1,101,1.20e-72,207
BAB_RS30550,BAB_RS30550,100.000,354,0,0,1,354,1,354,0.0,727
BAB_RS30555,BAB_RS30555,100.000,261,0,0,1,261,1,261,0.0,534
BAB_RS30560,BAB_RS30560,100.000,333,0,0,1,333,1,333,0.0,684
BAB_RS30565,BAB_RS30565,100.000,203,0,0,1,203,1,203,1.71e-140,387
BAB_RS30570,BAB_RS30570,100.000,412,0,0,1,412,1,412,0.0,821
BAB_RS30575,BAB_RS30575,100.000,314,0,0,1,314,1,314,0.0,627
BAB_RS30580,BAB_RS30580,100.000,1244,0,0,1,1244,1,1244,0.0,2590
BAB_RS30585,BAB_RS30585,100.000,512,0,0,1,512,1,512,0.0,1070
BAB_RS30590,BAB_RS30590,100.000,235,0,0,1,235,1,235,2.27e-176,480
BAB_RS30595,BAB_RS30595,100.000,241,0,0,1,241,1,241,5.96e-177,482
BAB_RS30600,BAB_RS30600,100.000,311,0,0,1,311,1,311,0.0,629
BAB_RS30605,BAB_RS30605,100.000,178,0,0,1,178,1,178,7.75e-131,360
BAB_RS30610,BAB_RS30610,100.000,196,0,0,1,196,1,196,1.69e-144,397
BAB_RS30625,BAB_RS30625,100.000,174,0,0,1,174,1,174,3.15e-126,348
BAB_RS30630,BAB_RS30630,100.000,325,0,0,1,325,1,325,0.0,669
BAB_RS30635,BAB_RS30635,100.000,310,0,0,1,310,1,310,0.0,637
BAB_RS30640,BAB_RS30640,100.000,281,0,0,1,281,1,281,0.0,577
BAB_RS30645,BAB_RS30645,100.000,263,0,0,1,263,1,263,0.0,519
BAB_RS30650,BAB_RS30650,100.000,346,0,0,1,346,1,346,0.0,700
BAB_RS30655,BAB_RS30655,100.000,413,0,0,1,413,1,413,0.0,816
BAB_RS30660,BAB_RS30660,100.000,146,0,0,1,146,1,146,1.93e-106,296
BAB_RS30665,BAB_RS30665,100.000,232,0,0,1,232,1,232,1.07e-171,468
BAB_RS30670,BAB_RS30670,100.000,326,0,0,1,326,1,326,0.0,668
BAB_RS30675,BAB_RS30675,100.000,179,0,0,1,179,1,179,3.89e-135,372
BAB_RS30680,BAB_RS30680,100.000,276,0,0,1,276,1,276,0.0,520
BAB_RS30685,BAB_RS30685,100.000,331,0,0,1,331,1,331,0.0,671
BAB_RS30690,BAB_RS30690,100.000,464,0,0,1,464,1,464,0.0,946
BAB_RS30695,BAB_RS30695,100.000,639,0,0,1,639,1,639,0.0,1338
BAB_RS30700,BAB_RS30700,100.000,752,0,0,1,752,1,752,0.0,1532
BAB_RS30705,BAB_RS30705,100.000,63,0,0,1,63,1,63,7.07e-44,132
BAB_RS30710,BAB_RS30710,100.000,616,0,0,1,616,1,616,0.0,1260
BAB_RS30715,BAB_RS30715,100.000,175,0,0,1,175,1,175,3.38e-129,356
BAB_RS30720,BAB_RS30720,100.000,221,0,0,1,221,1,221,6.03e-165,450
BAB_RS30725,BAB_RS30725,100.000,534,0,0,1,534,1,534,0.0,1079
BAB_RS30730,BAB_RS30730,100.000,242,0,0,1,242,1,242,0.0,493
BAB_RS30735,BAB_RS30735,100.000,412,0,0,1,412,1,412,0.0,798
BAB_RS30740,BAB_RS30740,100.000,268,0,0,1,268,1,268,0.0,539
BAB_RS30745,BAB_RS30745,100.000,350,0,0,1,350,1,350,0.0,708
BAB_RS30750,BAB_RS30750,100.000,73,0,0,1,73,1,73,4.09e-51,150
BAB_RS30755,BAB_RS30755,100.000,351,0,0,1,351,1,351,0.0,724
BAB_RS30760,BAB_RS30760,100.000,231,0,0,1,231,1,231,8.47e-174,474
BAB_RS30765,BAB_RS30765,100.000,306,0,0,1,306,1,306,0.0,635
BAB_RS30770,BAB_RS30770,100.000,376,0,0,1,376,1,376,0.0,772
BAB_RS30775,BAB_RS30775,100.000,207,0,0,1,207,1,207,5.20e-153,419
BAB_RS30780,BAB_RS30780,100.000,194,0,0,1,194,1,194,6.61e-142,390
BAB_RS30785,BAB_RS30785,100.000,391,0,0,1,391,1,391,0.0,801
BAB_RS30790,BAB_RS30790,100.000,108,0,0,1,108,1,108,9.60e-78,221
BAB_RS30795,BAB_RS30795,100.000,175,0,0,1,175,1,175,9.02e-127,350
BAB_RS30800,BAB_RS30800,100.000,455,0,0,1,455,1,455,0.0,878
BAB_RS30805,BAB_RS30805,100.000,95,0,0,1,95,1,95,8.12e-63,182
BAB_RS30810,BAB_RS30810,100.000,633,0,0,1,633,1,633,0.0,1273
BAB_RS30815,BAB_RS30815,100.000,270,0,0,1,270,1,270,0.0,548
BAB_RS30820,BAB_RS30820,100.000,449,0,0,1,449,1,449,0.0,902
BAB_RS30825,BAB_RS30825,100.000,150,0,0,1,150,1,150,2.96e-114,316
BAB_RS30830,BAB_RS30830,100.000,92,0,0,1,92,1,92,6.22e-60,174
BAB_RS30835,BAB_RS30835,100.000,180,0,0,1,180,1,180,3.17e-127,352
BAB_RS30845,BAB_RS30845,100.000,157,0,0,1,157,1,157,1.55e-114,318
BAB_RS30850,BAB_RS30850,100.000,422,0,0,1,422,1,422,0.0,822
BAB_RS30855,BAB_RS30855,100.000,345,0,0,1,345,1,345,0.0,697
BAB_RS30860,BAB_RS30860,100.000,320,0,0,1,320,1,320,0.0,661
BAB_RS30865,BAB_RS30865,100.000,233,0,0,1,233,1,233,3.23e-173,472
BAB_RS30870,BAB_RS30870,100.000,297,0,0,1,297,1,297,0.0,571
BAB_RS30875,BAB_RS30875,100.000,75,0,0,1,75,1,75,2.77e-52,154
BAB_RS30880,BAB_RS30880,100.000,82,0,0,1,82,1,82,3.71e-58,169
BAB_RS30885,BAB_RS30885,100.000,352,0,0,1,352,1,352,0.0,721
BAB_RS30890,BAB_RS30890,100.000,332,0,0,1,332,1,332,0.0,679
BAB_RS30905,BAB_RS30905,100.000,282,0,0,1,282,1,282,0.0,564
BAB_RS30910,BAB_RS30910,100.000,341,0,0,1,341,1,341,0.0,682
BAB_RS30915,BAB_RS30915,100.000,286,0,0,1,286,1,286,0.0,565
BAB_RS30920,BAB_RS30920,100.000,317,0,0,1,317,1,317,0.0,610
BAB_RS30925,BAB_RS30925,100.000,492,0,0,1,492,1,492,0.0,1007
BAB_RS30930,BAB_RS30930,100.000,252,0,0,1,252,1,252,0.0,501
BAB_RS30935,BAB_RS30935,100.000,495,0,0,1,495,1,495,0.0,1005
BAB_RS30940,BAB_RS30940,100.000,228,0,0,1,228,1,228,4.64e-165,451
BAB_RS30945,BAB_RS30945,100.000,459,0,0,1,459,1,459,0.0,900
BAB_RS30950,BAB_RS27995,96.000,25,1,0,1,25,1,25,2.66e-11,47.4
BAB_RS30955,BAB_RS30955,100.000,333,0,0,1,333,1,333,0.0,687
BAB_RS30965,BAB_RS30965,100.000,44,0,0,1,44,1,44,2.57e-25,84.0
BAB_RS30970,BAB_RS30970,100.000,141,0,0,1,141,1,141,4.91e-100,280
BAB_RS30975,BAB_RS30975,100.000,610,0,0,1,610,1,610,0.0,1259
BAB_RS30980,BAB_RS30980,100.000,267,0,0,1,267,1,267,0.0,545
BAB_RS30985,BAB_RS30985,100.000,296,0,0,1,296,1,296,0.0,598
BAB_RS30990,BAB_RS30990,100.000,234,0,0,1,234,1,234,2.24e-176,480
BAB_RS30995,BAB_RS30995,100.000,276,0,0,1,276,1,276,0.0,576
BAB_RS31000,BAB_RS31000,100.000,284,0,0,1,284,1,284,0.0,581
BAB_RS31005,BAB_RS31005,100.000,196,0,0,1,196,1,196,3.49e-136,375
BAB_RS31010,BAB_RS31010,100.000,395,0,0,1,395,1,395,0.0,815
BAB_RS31015,BAB_RS31015,100.000,201,0,0,1,201,1,201,2.37e-145,399
BAB_RS31020,BAB_RS31020,100.000,251,0,0,1,251,1,251,0.0,520
BAB_RS31025,BAB_RS31025,100.000,306,0,0,1,306,1,306,0.0,619
BAB_RS31030,BAB_RS31030,100.000,175,0,0,1,175,1,175,2.74e-130,359
BAB_RS31035,BAB_RS31035,100.000,407,0,0,1,407,1,407,0.0,827
BAB_RS31040,BAB_RS31040,100.000,101,0,0,1,101,1,101,9.94e-74,210
BAB_RS31045,BAB_RS31045,100.000,93,0,0,1,93,1,93,4.77e-66,190
BAB_RS31050,BAB_RS31050,100.000,65,0,0,1,65,1,65,5.09e-43,130
BAB_RS31055,BAB_RS31055,100.000,602,0,0,1,602,1,602,0.0,1234
